IID	pwm	Domain_EnsPID	Interaction_EnsPID	Start	End	Score	Type
75482	PRKD1	ENSP00000333568	ENSP00000465355	317	331	0.54	MT
75483	PRKD1	ENSP00000333568	ENSP00000443663	982	996	0.57	MT
75484	PRKD1	ENSP00000333568	ENSP00000334319	1525	1539	0.6	MT
75485	PRKD1	ENSP00000333568	ENSP00000407621	36	50	0.58	MT
75486	PRKD1	ENSP00000333568	ENSP00000247883	75	89	0.52	MT
75487	PRKD1	ENSP00000333568	ENSP00000452410	20	34	0.56	MT
75488	PRKD1	ENSP00000333568	ENSP00000404719	144	158	0.54	MT
75490	PRKD1	ENSP00000333568	ENSP00000353269	457	471	0.57	MT
75491	PRKD1	ENSP00000333568	ENSP00000356075	344	358	0.54	MT
75492	PRKD1	ENSP00000333568	ENSP00000285670	95	109	0.55	MT
75493	PRKD1	ENSP00000333568	ENSP00000332444	313	327	0.09	MT
75494	PRKD1	ENSP00000333568	ENSP00000398305	1564	1578	0.84	MT
75495	PRKD1	ENSP00000333568	ENSP00000377500	973	987	0.55	MT
75496	PRKD1	ENSP00000333568	ENSP00000407914	465	479	0.54	MT
75497	PRKD1	ENSP00000333568	ENSP00000369317	12	26	0.55	MT
75498	PRKD1	ENSP00000333568	ENSP00000462718	963	977	0.51	MT
75499	PRKD1	ENSP00000333568	ENSP00000458230	1928	1942	0.58	MT
75500	PRKD1	ENSP00000333568	ENSP00000218056	106	120	0.59	MT
75502	PRKD1	ENSP00000333568	ENSP00000466374	78	92	0.51	MT
75503	PRKD1	ENSP00000333568	ENSP00000375646	94	108	0.54	MT
75504	PRKD1	ENSP00000333568	ENSP00000230122	422	436	0.53	MT
75505	PRKD1	ENSP00000333568	ENSP00000421853	70	84	0.59	MT
75506	PRKD1	ENSP00000333568	ENSP00000458230	1574	1588	0.65	MT
75507	PRKD1	ENSP00000333568	ENSP00000357517	102	116	0.53	MT
75508	PRKD1	ENSP00000333568	ENSP00000356439	916	930	0.56	MT
75509	PRKD1	ENSP00000333568	ENSP00000440343	256	270	0.58	MT
75510	PRKD1	ENSP00000333568	ENSP00000433613	101	115	0.51	MT
75511	PRKD1	ENSP00000333568	ENSP00000310453	287	301	0.57	MT
75513	PRKD1	ENSP00000333568	ENSP00000365592	976	990	0.09	MT
75514	PRKD1	ENSP00000333568	ENSP00000420215	608	622	0.51	MT
75515	PRKD1	ENSP00000333568	ENSP00000368201	838	852	0.58	MT
75516	PRKD1	ENSP00000333568	ENSP00000447192	223	237	0.54	MT
75517	PRKD1	ENSP00000333568	ENSP00000429361	404	418	0.55	MT
75518	PRKD1	ENSP00000333568	ENSP00000472863	618	632	0.52	MT
75519	PRKD1	ENSP00000333568	ENSP00000431734	NA	NA	0.57	MT
75520	PRKD1	ENSP00000333568	ENSP00000320324	602	616	0.56	MT
75521	PRKD1	ENSP00000333568	ENSP00000423510	243	257	0.56	MT
75522	PRKD1	ENSP00000333568	ENSP00000471803	186	200	0.07	MT
75523	PRKD1	ENSP00000333568	ENSP00000226209	1472	1486	0.59	MT
75525	PRKD1	ENSP00000333568	ENSP00000419330	918	932	0.15	MT
75526	PRKD1	ENSP00000333568	ENSP00000447615	328	342	0.55	MT
75527	PRKD1	ENSP00000333568	ENSP00000391405	322	336	0.53	MT
75528	PRKD1	ENSP00000333568	ENSP00000413376	211	225	0.57	MT
75531	PRKD1	ENSP00000333568	ENSP00000439601	587	601	0.58	MT
75532	PRKD1	ENSP00000333568	ENSP00000342851	273	287	0.51	MT
75533	PRKD1	ENSP00000333568	ENSP00000326261	747	761	0.58	MT
75534	PRKD1	ENSP00000333568	ENSP00000363553	237	251	0.57	MT
75535	PRKD1	ENSP00000333568	ENSP00000353174	2024	2038	0.57	MT
75536	PRKD1	ENSP00000333568	ENSP00000451818	11	25	0.56	MT
75537	PRKD1	ENSP00000333568	ENSP00000430383	898	912	0.59	MT
75538	PRKD1	ENSP00000333568	ENSP00000381027	933	947	0.58	MT
75539	PRKD1	ENSP00000333568	ENSP00000295269	627	641	0.56	MT
75540	PRKD1	ENSP00000333568	ENSP00000430644	818	832	0.1	MT
75541	PRKD1	ENSP00000333568	ENSP00000287761	526	540	0.56	MT
75542	PRKD1	ENSP00000333568	ENSP00000443611	312	326	0.55	MT
75544	PRKD1	ENSP00000333568	ENSP00000377500	377	391	0.53	MT
75546	PRKD1	ENSP00000333568	ENSP00000469660	305	319	0.52	MT
75547	PRKD1	ENSP00000333568	ENSP00000457157	90	104	0.84	MT
75548	PRKD1	ENSP00000333568	ENSP00000362466	89	103	0.52	MT
75549	PRKD1	ENSP00000333568	ENSP00000322545	271	285	0.51	MT
75550	PRKD1	ENSP00000333568	ENSP00000261867	5	19	0.53	MT
75551	PRKD1	ENSP00000333568	ENSP00000467418	90	104	0.52	MT
75552	PRKD1	ENSP00000333568	ENSP00000302166	NA	NA	0.58	MT
75553	PRKD1	ENSP00000333568	ENSP00000406525	563	577	0.55	MT
75554	PRKD1	ENSP00000333568	ENSP00000445608	3	17	0.07	MT
75555	PRKD1	ENSP00000333568	ENSP00000308534	199	213	0.51	MT
75556	PRKD1	ENSP00000333568	ENSP00000443392	473	487	0.07	MT
75557	PRKD1	ENSP00000333568	ENSP00000467124	2	16	0.55	MT
75558	PRKD1	ENSP00000333568	ENSP00000242057	348	362	0.55	MT
75559	PRKD1	ENSP00000333568	ENSP00000220676	21	35	0.55	MT
75560	PRKD1	ENSP00000333568	ENSP00000396857	425	439	0.54	MT
75561	PRKD1	ENSP00000333568	ENSP00000268919	106	120	0.52	MT
75562	PRKD1	ENSP00000333568	ENSP00000373565	907	921	0.54	MT
75563	PRKD1	ENSP00000333568	ENSP00000369325	674	688	0.54	MT
75564	PRKD1	ENSP00000333568	ENSP00000361365	260	274	0.55	MT
75565	PRKD1	ENSP00000333568	ENSP00000370338	10787	10801	0.56	MT
75566	PRKD1	ENSP00000333568	ENSP00000410020	180	194	0.52	MT
75567	PRKD1	ENSP00000333568	ENSP00000379820	1284	1298	0.56	MT
75568	PRKD1	ENSP00000333568	ENSP00000330322	8	22	0.55	MT
75569	PRKD1	ENSP00000333568	ENSP00000377807	56	70	0.53	MT
75570	PRKD1	ENSP00000333568	ENSP00000395525	479	493	0.58	MT
75571	PRKD1	ENSP00000333568	ENSP00000344401	47	61	0.54	MT
75572	PRKD1	ENSP00000333568	ENSP00000275248	2017	2031	0.54	MT
75573	PRKD1	ENSP00000333568	ENSP00000448404	137	151	0.57	MT
75574	PRKD1	ENSP00000333568	ENSP00000396236	40	54	0.07	MT
75575	PRKD1	ENSP00000333568	ENSP00000340557	430	444	0.6	MT
75576	PRKD1	ENSP00000333568	ENSP00000431870	1087	1101	0.61	MT
75577	PRKD1	ENSP00000333568	ENSP00000384764	164	178	0.86	MT
75578	PRKD1	ENSP00000333568	ENSP00000387791	109	123	0.56	MT
75579	PRKD1	ENSP00000333568	ENSP00000357816	961	975	0.06	MT
75580	PRKD1	ENSP00000333568	ENSP00000398970	1502	1516	0.55	MT
75581	PRKD1	ENSP00000333568	ENSP00000376339	194	208	0.08	MT
75582	PRKD1	ENSP00000333568	ENSP00000358635	573	587	0.55	MT
75583	PRKD1	ENSP00000333568	ENSP00000315654	406	420	0.57	MT
75584	PRKD1	ENSP00000333568	ENSP00000470215	287	301	0.85	MT
75585	PRKD1	ENSP00000333568	ENSP00000258111	NA	NA	0.55	MT
75586	PRKD1	ENSP00000333568	ENSP00000443543	NA	NA	0.51	MT
75587	PRKD1	ENSP00000333568	ENSP00000356179	752	766	0.55	MT
75588	PRKD1	ENSP00000333568	ENSP00000420097	776	790	0.55	MT
75589	PRKD1	ENSP00000333568	ENSP00000380177	46	60	0.05	MT
75590	PRKD1	ENSP00000333568	ENSP00000380231	480	494	0.53	MT
75591	PRKD1	ENSP00000333568	ENSP00000385059	896	910	0.08	MT
75592	PRKD1	ENSP00000333568	ENSP00000355502	384	398	0.55	MT
75593	PRKD1	ENSP00000333568	ENSP00000470849	1246	1260	0.84	MT
75594	PRKD1	ENSP00000333568	ENSP00000375777	331	345	0.56	MT
75595	PRKD1	ENSP00000333568	ENSP00000424574	1095	1109	0.6	MT
75596	PRKD1	ENSP00000333568	ENSP00000438900	413	427	0.54	MT
75597	PRKD1	ENSP00000333568	ENSP00000445348	NA	NA	0.54	MT
75598	PRKD1	ENSP00000333568	ENSP00000259395	276	290	0.53	MT
75599	PRKD1	ENSP00000333568	ENSP00000385552	985	999	0.53	MT
75600	PRKD1	ENSP00000333568	ENSP00000403831	51	65	0.55	MT
75601	PRKD1	ENSP00000333568	ENSP00000370412	1131	1145	0.6	MT
75602	PRKD1	ENSP00000333568	ENSP00000317106	7	21	0.59	MT
75603	PRKD1	ENSP00000333568	ENSP00000453705	794	808	0.54	MT
75604	PRKD1	ENSP00000333568	ENSP00000346464	161	175	0.52	MT
75605	PRKD1	ENSP00000333568	ENSP00000430987	199	213	0.51	MT
75606	PRKD1	ENSP00000333568	ENSP00000362746	312	326	0.15	MT
75608	PRKD1	ENSP00000333568	ENSP00000470115	43	57	0.57	MT
75609	PRKD1	ENSP00000333568	ENSP00000408588	140	154	0.57	MT
75610	PRKD1	ENSP00000333568	ENSP00000377682	56	70	0.55	MT
75612	PRKD1	ENSP00000333568	ENSP00000429176	15	29	0.58	MT
75613	PRKD1	ENSP00000333568	ENSP00000408660	340	354	0.05	MT
75614	PRKD1	ENSP00000333568	ENSP00000355475	2079	2093	0.52	MT
75615	PRKD1	ENSP00000333568	ENSP00000366927	4	18	0.53	MT
75616	PRKD1	ENSP00000333568	ENSP00000373165	NA	NA	0.6	MT
75617	PRKD1	ENSP00000333568	ENSP00000305988	301	315	0.55	MT
75618	PRKD1	ENSP00000333568	ENSP00000314348	86	100	0.53	MT
75619	PRKD1	ENSP00000333568	ENSP00000239906	183	197	0.55	MT
75621	PRKD1	ENSP00000333568	ENSP00000339933	285	299	0.54	MT
75622	PRKD1	ENSP00000333568	ENSP00000406561	273	287	0.63	MT
75623	PRKD1	ENSP00000333568	ENSP00000420723	45	59	0.06	MT
75624	PRKD1	ENSP00000333568	ENSP00000458230	447	461	0.53	MT
75625	PRKD1	ENSP00000333568	ENSP00000360293	252	266	0.59	MT
75626	PRKD1	ENSP00000333568	ENSP00000451249	861	875	0.55	MT
75627	PRKD1	ENSP00000333568	ENSP00000469115	986	1000	0.52	MT
75628	PRKD1	ENSP00000333568	ENSP00000353234	120	134	0.53	MT
75630	PRKD1	ENSP00000333568	ENSP00000295101	394	408	0.11	MT
75631	PRKD1	ENSP00000333568	ENSP00000264773	555	569	0.62	MT
75632	PRKD1	ENSP00000333568	ENSP00000355612	431	445	0.53	MT
75633	PRKD1	ENSP00000333568	ENSP00000259608	66	80	0.63	MT
75634	PRKD1	ENSP00000333568	ENSP00000261560	305	319	0.52	MT
75635	PRKD1	ENSP00000333568	ENSP00000417992	935	949	0.08	MT
75636	PRKD1	ENSP00000333568	ENSP00000464742	315	329	0.85	MT
75637	PRKD1	ENSP00000333568	ENSP00000333192	368	382	0.52	MT
75638	PRKD1	ENSP00000333568	ENSP00000244711	NA	NA	0.53	MT
75639	PRKD1	ENSP00000333568	ENSP00000448349	273	287	0.1	MT
75640	PRKD1	ENSP00000333568	ENSP00000427194	1611	1625	0.51	MT
75641	PRKD1	ENSP00000333568	ENSP00000356576	1436	1450	0.55	MT
75642	PRKD1	ENSP00000333568	ENSP00000262577	446	460	0.57	MT
75643	PRKD1	ENSP00000333568	ENSP00000445904	493	507	0.07	MT
75644	PRKD1	ENSP00000333568	ENSP00000369500	241	255	0.53	MT
75645	PRKD1	ENSP00000333568	ENSP00000403582	443	457	0.57	MT
75646	PRKD1	ENSP00000333568	ENSP00000426947	472	486	0.52	MT
75647	PRKD1	ENSP00000333568	ENSP00000297071	33	47	0.58	MT
75648	PRKD1	ENSP00000333568	ENSP00000431734	704	718	0.52	MT
75649	PRKD1	ENSP00000333568	ENSP00000299727	137	151	0.56	MT
75650	PRKD1	ENSP00000333568	ENSP00000261202	1343	1357	0.56	MT
75651	PRKD1	ENSP00000333568	ENSP00000314153	624	638	0.1	MT
75652	PRKD1	ENSP00000333568	ENSP00000321813	335	349	0.08	MT
75653	PRKD1	ENSP00000333568	ENSP00000470481	612	626	0.56	MT
75654	PRKD1	ENSP00000333568	ENSP00000300101	621	635	0.52	MT
75655	PRKD1	ENSP00000333568	ENSP00000326900	1592	1606	0.53	MT
75656	PRKD1	ENSP00000333568	ENSP00000417982	309	323	0.52	MT
75657	PRKD1	ENSP00000333568	ENSP00000438928	398	412	0.84	MT
75658	PRKD1	ENSP00000333568	ENSP00000272907	440	454	0.58	MT
75659	PRKD1	ENSP00000333568	ENSP00000254321	409	423	0.51	MT
75660	PRKD1	ENSP00000333568	ENSP00000475539	1792	1806	0.53	MT
75662	PRKD1	ENSP00000333568	ENSP00000381026	761	775	0.05	MT
75664	PRKD1	ENSP00000333568	ENSP00000442483	59	73	0.56	MT
75665	PRKD1	ENSP00000333568	ENSP00000475324	767	781	0.51	MT
75666	PRKD1	ENSP00000333568	ENSP00000428032	1264	1278	0.07	MT
75667	PRKD1	ENSP00000333568	ENSP00000276297	347	361	0.57	MT
75668	PRKD1	ENSP00000333568	ENSP00000242323	342	356	0.56	MT
75669	PRKD1	ENSP00000333568	ENSP00000354925	575	589	0.55	MT
75670	PRKD1	ENSP00000333568	ENSP00000409647	503	517	0.56	MT
75671	PRKD1	ENSP00000333568	ENSP00000394645	1621	1635	0.52	MT
75672	PRKD1	ENSP00000333568	ENSP00000374444	2257	2271	0.54	MT
75673	PRKD1	ENSP00000333568	ENSP00000456649	941	955	0.08	MT
75674	PRKD1	ENSP00000333568	ENSP00000297071	265	279	0.6	MT
75675	PRKD1	ENSP00000333568	ENSP00000427083	8426	8440	0.58	MT
75676	PRKD1	ENSP00000333568	ENSP00000422878	430	444	0.16	MT
75677	PRKD1	ENSP00000333568	ENSP00000396699	325	339	0.59	MT
75679	PRKD1	ENSP00000333568	ENSP00000295133	16	30	0.6	MT
75680	PRKD1	ENSP00000333568	ENSP00000438566	288	302	0.59	MT
75681	PRKD1	ENSP00000333568	ENSP00000384600	78	92	0.07	MT
75682	PRKD1	ENSP00000333568	ENSP00000393397	248	262	0.54	MT
75683	PRKD1	ENSP00000333568	ENSP00000356378	3179	3193	0.57	MT
75684	PRKD1	ENSP00000333568	ENSP00000416970	2	16	0.06	MT
75685	PRKD1	ENSP00000333568	ENSP00000467424	126	140	0.57	MT
75686	PRKD1	ENSP00000333568	ENSP00000364520	663	677	0.52	MT
75687	PRKD1	ENSP00000333568	ENSP00000380630	1635	1649	0.53	MT
75689	PRKD1	ENSP00000333568	ENSP00000431564	184	198	0.53	MT
75690	PRKD1	ENSP00000333568	ENSP00000458925	10	24	0.59	MT
75691	PRKD1	ENSP00000333568	ENSP00000417296	53	67	0.05	MT
75692	PRKD1	ENSP00000333568	ENSP00000361841	665	679	0.54	MT
75693	PRKD1	ENSP00000333568	ENSP00000308772	191	205	0.09	MT
75694	PRKD1	ENSP00000333568	ENSP00000344162	296	310	0.54	MT
75695	PRKD1	ENSP00000333568	ENSP00000382691	341	355	0.55	MT
75696	PRKD1	ENSP00000333568	ENSP00000413752	458	472	0.58	MT
75697	PRKD1	ENSP00000333568	ENSP00000280701	64	78	0.39	MT
75698	PRKD1	ENSP00000333568	ENSP00000364582	283	297	0.08	MT
75699	PRKD1	ENSP00000333568	ENSP00000379258	869	883	0.09	MT
75700	PRKD1	ENSP00000333568	ENSP00000390782	75	89	0.51	MT
75701	PRKD1	ENSP00000333568	ENSP00000229771	415	429	0.54	MT
75702	PRKD1	ENSP00000333568	ENSP00000429990	254	268	0.57	MT
75703	PRKD1	ENSP00000333568	ENSP00000393020	73	87	0.61	MT
75704	PRKD1	ENSP00000333568	ENSP00000252245	27	41	0.58	MT
75705	PRKD1	ENSP00000333568	ENSP00000450945	555	569	0.57	MT
75706	PRKD1	ENSP00000333568	ENSP00000304895	1136	1150	0.56	MT
75707	PRKD1	ENSP00000333568	ENSP00000449067	104	118	0.54	MT
75708	PRKD1	ENSP00000333568	ENSP00000368880	322	336	0.12	MT
75709	PRKD1	ENSP00000333568	ENSP00000357547	1066	1080	0.53	MT
75710	PRKD1	ENSP00000333568	ENSP00000253363	77	91	0.61	MT
75711	PRKD1	ENSP00000333568	ENSP00000360582	626	640	0.56	MT
75712	PRKD1	ENSP00000333568	ENSP00000432974	78	92	0.07	MT
75713	PRKD1	ENSP00000333568	ENSP00000456379	262	276	0.53	MT
75714	PRKD1	ENSP00000333568	ENSP00000431734	114	128	0.61	MT
75715	PRKD1	ENSP00000333568	ENSP00000472406	513	527	0.52	MT
75716	PRKD1	ENSP00000333568	ENSP00000327763	261	275	0.52	MT
75717	PRKD1	ENSP00000333568	ENSP00000340510	1635	1649	0.53	MT
75718	PRKD1	ENSP00000333568	ENSP00000392176	343	357	0.54	MT
75719	PRKD1	ENSP00000333568	ENSP00000040738	628	642	0.57	MT
75720	PRKD1	ENSP00000333568	ENSP00000469906	445	459	0.53	MT
75722	PRKD1	ENSP00000333568	ENSP00000468048	365	379	0.59	MT
75723	PRKD1	ENSP00000333568	ENSP00000375936	306	320	0.57	MT
75724	PRKD1	ENSP00000333568	ENSP00000465065	380	394	0.53	MT
75725	PRKD1	ENSP00000333568	ENSP00000462718	539	553	0.53	MT
75726	PRKD1	ENSP00000333568	ENSP00000435342	904	918	0.52	MT
75727	PRKD1	ENSP00000333568	ENSP00000336587	381	395	0.07	MT
75728	PRKD1	ENSP00000333568	ENSP00000354649	178	192	0.53	MT
75729	PRKD1	ENSP00000333568	ENSP00000334418	254	268	0.56	MT
75730	PRKD1	ENSP00000333568	ENSP00000358437	217	231	0.56	MT
75731	PRKD1	ENSP00000333568	ENSP00000269576	291	305	0.51	MT
75732	PRKD1	ENSP00000333568	ENSP00000392192	847	861	0.54	MT
75733	PRKD1	ENSP00000333568	ENSP00000438928	398	412	0.84	MT
75734	PRKD1	ENSP00000333568	ENSP00000418188	301	315	0.09	MT
75735	PRKD1	ENSP00000333568	ENSP00000430205	723	737	0.57	MT
75736	PRKD1	ENSP00000333568	ENSP00000469874	52	66	0.55	MT
75737	PRKD1	ENSP00000333568	ENSP00000388731	895	909	0.51	MT
75738	PRKD1	ENSP00000333568	ENSP00000251038	320	334	0.56	MT
75739	PRKD1	ENSP00000333568	ENSP00000345029	341	355	0.56	MT
75740	PRKD1	ENSP00000333568	ENSP00000217456	130	144	0.56	MT
75741	PRKD1	ENSP00000333568	ENSP00000460245	3262	3276	0.55	MT
75742	PRKD1	ENSP00000333568	ENSP00000402136	20	34	0.52	MT
75743	PRKD1	ENSP00000333568	ENSP00000341243	218	232	0.61	MT
75745	PRKD1	ENSP00000333568	ENSP00000186436	1864	1878	0.59	MT
75746	PRKD1	ENSP00000333568	ENSP00000422197	107	121	0.54	MT
75748	PRKD1	ENSP00000333568	ENSP00000333568	242	256	0.57	MT
75750	PRKD1	ENSP00000333568	ENSP00000299563	361	375	0.55	MT
75751	PRKD1	ENSP00000333568	ENSP00000428478	983	997	0.53	MT
75752	PRKD1	ENSP00000333568	ENSP00000369695	295	309	0.16	MT
75754	PRKD1	ENSP00000333568	ENSP00000443495	588	602	0.53	MT
75755	PRKD1	ENSP00000333568	ENSP00000446644	632	646	0.55	MT
75756	PRKD1	ENSP00000333568	ENSP00000430921	260	274	0.53	MT
75757	PRKD1	ENSP00000333568	ENSP00000378783	578	592	0.51	MT
75758	PRKD1	ENSP00000333568	ENSP00000292069	1	15	0.53	MT
75759	PRKD1	ENSP00000333568	ENSP00000274068	106	120	0.06	MT
75760	PRKD1	ENSP00000333568	ENSP00000359203	720	734	0.52	MT
75761	PRKD1	ENSP00000333568	ENSP00000395143	1084	1098	0.6	MT
75762	PRKD1	ENSP00000333568	ENSP00000422152	407	421	0.08	MT
75763	PRKD1	ENSP00000333568	ENSP00000433663	349	363	0.51	MT
75765	PRKD1	ENSP00000333568	ENSP00000442120	58	72	0.55	MT
75767	PRKD1	ENSP00000333568	ENSP00000417992	314	328	0.52	MT
75768	PRKD1	ENSP00000333568	ENSP00000400637	80	94	0.56	MT
75769	PRKD1	ENSP00000333568	ENSP00000225371	59	73	0.6	MT
75770	PRKD1	ENSP00000333568	ENSP00000329825	619	633	0.51	MT
75771	PRKD1	ENSP00000333568	ENSP00000350073	1171	1185	0.56	MT
75772	PRKD1	ENSP00000333568	ENSP00000365427	1795	1809	0.54	MT
75773	PRKD1	ENSP00000333568	ENSP00000431911	337	351	0.56	MT
75774	PRKD1	ENSP00000333568	ENSP00000378967	77	91	0.54	MT
75775	PRKD1	ENSP00000333568	ENSP00000389126	224	238	0.07	MT
75776	PRKD1	ENSP00000333568	ENSP00000388731	1033	1047	0.51	MT
75777	PRKD1	ENSP00000333568	ENSP00000322599	139	153	0.54	MT
75778	PRKD1	ENSP00000333568	ENSP00000410036	272	286	0.55	MT
75779	PRKD1	ENSP00000333568	ENSP00000430246	477	491	0.57	MT
75780	PRKD1	ENSP00000333568	ENSP00000387657	888	902	0.53	MT
75781	PRKD1	ENSP00000333568	ENSP00000381027	781	795	0.05	MT
75782	PRKD1	ENSP00000333568	ENSP00000466470	57	71	0.07	MT
75783	PRKD1	ENSP00000333568	ENSP00000288309	71	85	0.53	MT
75784	PRKD1	ENSP00000333568	ENSP00000414354	377	391	0.59	MT
75785	PRKD1	ENSP00000333568	ENSP00000340591	1254	1268	0.51	MT
75787	PRKD1	ENSP00000333568	ENSP00000467124	2	16	0.55	MT
75788	PRKD1	ENSP00000333568	ENSP00000421628	401	415	0.53	MT
75789	PRKD1	ENSP00000333568	ENSP00000422098	953	967	0.61	MT
75790	PRKD1	ENSP00000333568	ENSP00000445620	148	162	0.08	MT
75791	PRKD1	ENSP00000333568	ENSP00000436443	194	208	0.52	MT
75792	PRKD1	ENSP00000333568	ENSP00000319087	333	347	0.55	MT
75793	PRKD1	ENSP00000333568	ENSP00000468679	411	425	0.51	MT
75794	PRKD1	ENSP00000333568	ENSP00000453861	673	687	0.54	MT
75795	PRKD1	ENSP00000333568	ENSP00000262507	171	185	0.15	MT
75796	PRKD1	ENSP00000333568	ENSP00000438926	1920	1934	0.1	MT
75797	PRKD1	ENSP00000333568	ENSP00000449355	30	44	0.52	MT
75798	PRKD1	ENSP00000333568	ENSP00000426459	70	84	0.05	MT
75799	PRKD1	ENSP00000333568	ENSP00000356378	2114	2128	0.52	MT
75800	PRKD1	ENSP00000333568	ENSP00000352358	695	709	0.58	MT
75801	PRKD1	ENSP00000333568	ENSP00000280435	812	826	0.56	MT
75802	PRKD1	ENSP00000333568	ENSP00000437634	517	531	0.57	MT
75804	PRKD1	ENSP00000333568	ENSP00000442938	171	185	0.85	MT
75805	PRKD1	ENSP00000333568	ENSP00000385535	366	380	0.52	MT
75806	PRKD1	ENSP00000333568	ENSP00000429787	1	15	0.07	MT
75807	PRKD1	ENSP00000333568	ENSP00000451106	335	349	0.53	MT
75808	PRKD1	ENSP00000333568	ENSP00000446007	442	456	0.08	MT
75809	PRKD1	ENSP00000333568	ENSP00000418101	NA	NA	0.08	MT
75810	PRKD1	ENSP00000333568	ENSP00000385418	539	553	0.53	MT
75811	PRKD1	ENSP00000333568	ENSP00000458230	689	703	0.62	MT
75812	PRKD1	ENSP00000333568	ENSP00000389491	214	228	0.57	MT
75813	PRKD1	ENSP00000333568	ENSP00000464398	140	154	0.12	MT
75814	PRKD1	ENSP00000333568	ENSP00000475141	226	240	0.15	MT
75815	PRKD1	ENSP00000333568	ENSP00000422988	94	108	0.59	MT
75816	PRKD1	ENSP00000333568	ENSP00000265104	4067	4081	0.52	MT
75817	PRKD1	ENSP00000333568	ENSP00000398386	3546	3560	0.52	MT
75818	PRKD1	ENSP00000333568	ENSP00000369188	158	172	0.09	MT
75819	PRKD1	ENSP00000333568	ENSP00000314709	213	227	0.53	MT
75820	PRKD1	ENSP00000333568	ENSP00000350657	188	202	0.55	MT
75821	PRKD1	ENSP00000333568	ENSP00000396105	302	316	0.54	MT
75822	PRKD1	ENSP00000333568	ENSP00000384135	180	194	0.51	MT
75823	PRKD1	ENSP00000333568	ENSP00000348779	551	565	0.55	MT
75824	PRKD1	ENSP00000333568	ENSP00000387761	931	945	0.53	MT
75825	PRKD1	ENSP00000333568	ENSP00000419974	690	704	0.58	MT
75826	PRKD1	ENSP00000333568	ENSP00000408301	NA	NA	0.06	MT
75827	PRKD1	ENSP00000333568	ENSP00000456498	78	92	0.54	MT
75828	PRKD1	ENSP00000333568	ENSP00000314011	583	597	0.54	MT
75829	PRKD1	ENSP00000333568	ENSP00000358263	629	643	0.58	MT
75830	PRKD1	ENSP00000333568	ENSP00000453297	339	353	0.53	MT
75831	PRKD1	ENSP00000333568	ENSP00000431432	1	15	0.53	MT
75832	PRKD1	ENSP00000333568	ENSP00000416305	93	107	0.54	MT
75833	PRKD1	ENSP00000333568	ENSP00000380996	106	120	0.51	MT
75834	PRKD1	ENSP00000333568	ENSP00000462215	150	164	0.53	MT
75835	PRKD1	ENSP00000333568	ENSP00000355393	260	274	0.53	MT
75836	PRKD1	ENSP00000333568	ENSP00000465119	733	747	0.53	MT
75837	PRKD1	ENSP00000333568	ENSP00000465030	384	398	0.53	MT
75838	PRKD1	ENSP00000333568	ENSP00000437531	231	245	0.54	MT
75839	PRKD1	ENSP00000333568	ENSP00000426632	908	922	0.57	MT
75840	PRKD1	ENSP00000333568	ENSP00000410417	554	568	0.14	MT
75841	PRKD1	ENSP00000333568	ENSP00000424030	603	617	0.52	MT
75842	PRKD1	ENSP00000333568	ENSP00000368513	252	266	0.52	MT
75843	PRKD1	ENSP00000333568	ENSP00000396857	397	411	0.51	MT
75844	PRKD1	ENSP00000333568	ENSP00000430921	230	244	0.54	MT
75845	PRKD1	ENSP00000333568	ENSP00000431101	2847	2861	0.05	MT
75846	PRKD1	ENSP00000333568	ENSP00000380603	80	94	0.54	MT
75847	PRKD1	ENSP00000333568	ENSP00000375936	8	22	0.58	MT
75848	PRKD1	ENSP00000333568	ENSP00000261596	388	402	0.06	MT
75849	PRKD1	ENSP00000333568	ENSP00000383076	187	201	0.51	MT
75850	PRKD1	ENSP00000333568	ENSP00000438508	6657	6671	0.06	MT
75851	PRKD1	ENSP00000333568	ENSP00000222674	129	143	0.53	MT
75852	PRKD1	ENSP00000333568	ENSP00000261908	62	76	0.52	MT
75853	PRKD1	ENSP00000333568	ENSP00000476724	949	963	0.14	MT
75854	PRKD1	ENSP00000333568	ENSP00000427480	620	634	0.54	MT
75855	PRKD1	ENSP00000333568	ENSP00000272342	887	901	0.52	MT
75856	PRKD1	ENSP00000333568	ENSP00000444983	591	605	0.09	MT
75857	PRKD1	ENSP00000333568	ENSP00000442807	264	278	0.14	MT
75858	PRKD1	ENSP00000333568	ENSP00000347759	2	16	0.53	MT
75859	PRKD1	ENSP00000333568	ENSP00000472891	553	567	0.51	MT
75861	PRKD1	ENSP00000333568	ENSP00000366536	527	541	0.55	MT
75862	PRKD1	ENSP00000333568	ENSP00000467054	224	238	0.54	MT
75863	PRKD1	ENSP00000333568	ENSP00000465011	332	346	0.51	MT
75864	PRKD1	ENSP00000333568	ENSP00000385418	539	553	0.53	MT
75865	PRKD1	ENSP00000333568	ENSP00000362761	840	854	0.06	MT
75866	PRKD1	ENSP00000333568	ENSP00000362638	97	111	0.05	MT
75867	PRKD1	ENSP00000333568	ENSP00000396044	1016	1030	0.52	MT
75868	PRKD1	ENSP00000333568	ENSP00000462688	365	379	0.56	MT
75869	PRKD1	ENSP00000333568	ENSP00000395588	158	172	0.52	MT
75870	PRKD1	ENSP00000333568	ENSP00000435073	631	645	0.59	MT
75871	PRKD1	ENSP00000333568	ENSP00000423162	1295	1309	0.54	MT
